Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2019_Mouse,Notch signaling pathway,15/49,0.083582953527305,0.3189349542489271,0,0,1.6259704915315116,4.035521666049542,JAG2;NUMBL;JAG1;MAML2;MAML1;NOTCH4;DTX3;RBPJ;DLL1;LFNG;DLL4;APH1B;MFNG;MAML3;HES5
KEGG_2019_Mouse,Thyroid hormone signaling pathway,31/115,0.0904601846806358,0.3406942020439532,0,0,1.3609174692979502,3.2700743807220696,THRA;NOTCH4;ITGB3;ATP1A4;PIK3CD;ATP2A2;PIK3R2;ATP1A2;ATP1A1;SLC9A1;PLN;AKT3;ITGAV;PLCG1;PRKACB;PRKCG;NCOA1;DIO3;ATP1B3;PRKCA;SLC16A10;ATP1B2;MED13L;BMP4;RCAN1;RCAN2;MDM2;PLCB1;PLCD4;PLCD1;PFKP
KEGG_2019_Mouse,Prion diseases,11/34,0.0916911064902565,0.3409028318227485,0,0,1.7622263481117255,4.2105400851885975,C1QB;EGR1;PRNP;IL6;CASP12;NCAM1;FYN;LAMC1;ELK1;PRKACB;C1QC
KEGG_2019_Mouse,Aldosterone-regulated sodium reabsorption,12/38,0.0939081123795503,0.3447259821527797,0,0,1.7006842019749788,4.022863892253305,PRKCG;ATP1A4;PIK3CD;ATP1A2;PIK3R2;SFN;ATP1B3;PRKCA;ATP1A1;ATP1B2;SGK1;NR3C2
KEGG_2019_Mouse,Hepatocellular carcinoma,44/171,0.0977509114227784,0.354347053907572,0,0,1.278014757495583,2.971809578437272,SHC4;SHC2;CDKN1A;SMARCD3;TCF7;TGFA;PIK3CD;GSTT1;PIK3R2;FZD10;ELK1;EGFR;IGF1R;WNT6;WNT11;PEG12;AKT3;DPF1;HMOX1;PLCG1;PRKCG;FZD1;APC2;WNT10B;NQO1;WNT10A;FZD3;GSTM2;TCF7L1;FZD2;GSTM1;PHF10;TXNRD3;HGF;FZD7;TXNRD1;FZD9;FZD8;PRKCA;AXIN2;WNT9A;SMARCA2;GSTM5;NFE2L2
KEGG_2019_Mouse,Tight junction,43/167,0.0997982928662919,0.3573025300151192,0,0,1.279129489819263,2.9478871963199214,ITGB1;PRKAA1;PARD6G;CACNA1D;PRKAG3;CLDN22;TUBA1A;CLDN24;MICALL2;MYH11;SYNPO;BVES;PRKACB;MYH10;MPDZ;JAM2;RAB8B;JAM3;MAGI1;PRKAB2;MPP4;ACTN1;PRKCE;MSN;RUNX1;MAPK10;TIAM1;CLDN5;MYH1;MYL6;MYH2;DLG2;MYH3;CLDN15;PPP2R2C;PPP2R2B;PARD3;NEDD4;HCLS1;AMOTL2;AMOTL1;NF2;MYL9
KEGG_2019_Mouse,Th1 and Th2 cell differentiation,24/87,0.1012666256202963,0.3581380662181212,0,0,1.4043864662833832,3.216042736640694,JAG2;JAG1;MAML2;MAML1;NFATC2;NFATC1;RBPJ;IL2RG;RUNX3;DLL1;H2-AA;DLL4;MAPK10;ZAP70;CD4;MAF;LCK;TBX21;IL2RB;PRKCQ;MAML3;PLCG1;IL12RB2;H2-AB1
KEGG_2019_Mouse,Insulin resistance,29/110,0.1231052943306344,0.4250688823193899,0,0,1.319899698630456,2.76481401180717,CRTC2;PRKAA1;SLC2A2;PIK3CD;IRS2;PIK3R2;PYGM;SLC2A4;PRKAG3;RPS6KA3;SOCS3;RPS6KA2;CREB3L2;AKT3;PCK1;PPARGC1A;PRKAB2;NOS3;PRKCE;GFPT2;TNFRSF1A;MAPK10;IL6;PPP1R3C;PPP1R3B;PPP1R3D;SLC27A6;PRKCQ;SLC27A3
KEGG_2019_Mouse,Inflammatory mediator regulation of TRP channels,33/127,0.1231234003959612,0.4250688823193899,0,0,1.2943822761942996,2.711171917188394,CAMK2B;ITPR1;HTR2B;ADCY4;PIK3CD;ADCY3;CALML3;PIK3R2;ALOX12;CALML4;HTR2A;ADCY7;HRH1;ASIC4;BDKRB2;PLCG1;PRKACB;CAMK2G;MAP2K6;PRKCG;CYP2J6;PRKCE;CYP4A32;CYP2J9;TRPV2;PRKCA;NGF;MAPK10;ADCY9;TRPV4;PRKCQ;PLCB1;CALM2
KEGG_2019_Mouse,GnRH signaling pathway,24/90,0.1362612532492126,0.4648913346149605,0,0,1.340293972913413,2.671448824601604,CAMK2B;EGR1;MMP2;LHB;ADCY4;ITPR1;ADCY3;CALML3;PRKCA;CACNA1D;CALML4;CACNA1C;PLD1;ELK1;ADCY7;EGFR;MAPK10;MMP14;ADCY9;PLCB1;PRKACB;CAMK2G;CALM2;MAP2K6
KEGG_2019_Mouse,Long-term depression,17/61,0.1397342555767945,0.4711969083403536,0,0,1.4237173188653451,2.801893956426853,RYR1;PRKCG;GUCY1A2;GNAZ;GUCY1A1;GUCY1B1;ITPR1;CACNA1A;PRKCA;GNAI1;IGF1R;GNAI2;GNAO1;PRKG2;PLCB1;PRKG1;GRIA3
KEGG_2019_Mouse,Cushing syndrome,40/159,0.1418361429081732,0.4727871430272441,0,0,1.2394015012099808,2.4206537677483526,CAMK2B;CDKN1A;TCF7;ITPR1;ADCY4;ADCY3;CACNA1D;FZD10;AHR;CACNA1C;ADCY7;CACNA1H;EGFR;GNAI1;CACNA1G;GNAI2;WNT6;WNT11;CREB3L2;PRKACB;CAMK2G;FZD1;APC2;WNT10B;WNT10A;FZD3;TCF7L1;FZD2;FZD7;AIP;FZD9;FZD8;AXIN2;WNT9A;PBX1;NR4A1;ADCY9;NCEH1;PLCB1;KCNK2
KEGG_2019_Mouse,C-type lectin receptor signaling pathway,29/112,0.1456683649320725,0.4800434753443299,0,0,1.287930231765895,2.4810980525855486,ITPR1;PIK3CD;CALML3;PIK3R2;CALML4;LSP1;PTGS2;MALT1;RRAS;CLEC7A;AKT3;IKBKE;IL10;EGR2;EGR3;ARHGEF12;KSR1;STAT2;NFATC2;NFATC1;NFATC4;MAPK10;IL6;IRF1;MAPKAPK2;MDM2;CALM2;MAP3K14;IRF9
KEGG_2019_Mouse,Toxoplasmosis,28/108,0.1489690633337137,0.4854048131098538,0,0,1.2900942285041226,2.456360856601423,ITGB1;LAMA2;LAMC3;LAMA1;LAMA4;LAMA3;LAMC2;LAMC1;GNAI1;PIK3R5;GNAI2;SOCS1;ALOX5;AKT3;MAP2K6;IL10;LAMB3;LAMB2;IRGM1;LAMB1;HSPA2;H2-AA;TNFRSF1A;GNAO1;MAPK10;BCL2;ITGA6;H2-AB1
KEGG_2019_Mouse,Fc gamma R-mediated phagocytosis,23/87,0.1525926715594114,0.4916874972469925,0,0,1.3244448529411763,2.489934053177321,VAV3;PRKCG;MARCKSL1;GSN;NCF1;SPHK1;PRKCE;LIMK2;ASAP3;PIK3CD;PRKCA;PIK3R2;ASAP1;PLD1;FCGR1;MARCKS;CFL2;INPP5D;AKT3;PLCG1;PLPP3;PLPP1;WASF3
KEGG_2019_Mouse,Other types of O-glycan biosynthesis,7/22,0.172279950372253,0.5463998019538768,0,0,1.718768557587123,3.0226856946799745,B4GALT2;LFNG;COLGALT2;POGLUT1;MFNG;EOGT;GXYLT2
KEGG_2019_Mouse,Prostate cancer,25/97,0.1733406268267471,0.5463998019538768,0,0,1.2796054352374977,2.2425042758291758,CDKN1A;TCF7;PDGFA;TGFA;PIK3CD;PLAT;PIK3R2;EGFR;IGF1R;PLAU;CREB3L2;AKT3;PDGFC;NKX3-1;PDGFRB;TCF7L1;IL1R2;ETV5;AR;ZEB1;MDM2;BCL2;ERG;FGFR2;FGFR1
KEGG_2019_Mouse,Adherens junction,19/72,0.1830635868683539,0.5647706403385387,0,0,1.320870035748818,2.242733919386728,TCF7L1;ACTN1;TCF7;PTPRM;LMO7;SORBS1;EGFR;IGF1R;PTPRB;PARD3;CTNNA1;SNAI2;CTNNA3;FYN;NECTIN3;VCL;WASF3;FGFR1;NECTIN1
KEGG_2019_Mouse,Melanoma,19/72,0.1830635868683539,0.5647706403385387,0,0,1.320870035748818,2.242733919386728,PDGFRB;CDKN1A;HGF;PIK3CD;PDGFA;PIK3R2;FGF1;FGF2;EGFR;IGF1R;FGF17;FGF9;AKT3;PDGFC;FGF18;MDM2;FGF23;FGF21;FGFR1
KEGG_2019_Mouse,Carbohydrate digestion and absorption,12/43,0.1917810554832219,0.5854369062119408,0,0,1.4259260661210833,2.354775579881273,AKT3;ATP1A4;SLC2A2;PIK3CD;ATP1A2;PIK3R2;CACNA1D;TAS1R2;ATP1B3;ATP1A1;ATP1B2;LCT
KEGG_2019_Mouse,African trypanosomiasis,11/39,0.1952191510496272,0.5897245187957489,0,0,1.4470821881075284,2.364000492562594,PRKCG;IL10;IL6;VCAM1;LAMA4;NPPA;PRKCA;HBB-BS;PLCB1;SELE;ICAM1
KEGG_2019_Mouse,Neurotrophin signaling pathway,30/121,0.20641793510798,0.6171257853743733,0,0,1.21487750995175,1.9168973391989423,SHC4;CAMK2B;SHC2;MAGED1;PIK3CD;CALML3;PIK3R2;CALML4;RPS6KA3;NTF5;RPS6KA2;AKT3;ARHGDIB;NTF3;PLCG1;CAMK2G;SH2B2;NGFR;NTRK2;BDNF;RIPK2;NTRK3;TRP73;NGF;MAPK10;CAMK4;MAPKAPK2;BCL2;RAPGEF1;CALM2
KEGG_2019_Mouse,Insulin signaling pathway,34/139,0.2127063884224859,0.6294372718624582,0,0,1.1933362540581225,1.847096597469733,SHC4;SHC2;PRKAA1;IRS4;PIK3CD;CALML3;IRS2;PIK3R2;PYGM;CALML4;SLC2A4;ELK1;PRKAG3;SOCS3;SOCS1;PHKG1;AKT3;FLOT2;PCK1;PRKACB;PPARGC1A;SH2B2;PRKAB2;SORBS1;GCK;MAPK10;PPP1R3F;PPP1R3C;PRKAR1B;PPP1R3B;PRKAR1A;PPP1R3D;RAPGEF1;CALM2
KEGG_2019_Mouse,Phospholipase D signaling pathway,36/149,0.2283985304456042,0.6690462002952043,0,0,1.1740315509596246,1.7336492284395626,DGKG;SHC4;SHC2;DGKB;ADCY4;PDGFA;PIK3CD;ADCY3;LPAR3;PIK3R2;LPAR4;PLD1;ADCY7;EGFR;PIK3R5;AGPAT4;RRAS;AKT3;PDGFC;FYN;PLCG1;PDGFRB;SPHK1;F2R;PRKCA;AVPR1A;ADCY9;LPAR5;KITL;PLPP3;PLCB1;DGKI;PLPP1;RAPGEF3;DGKH;RAPGEF4
KEGG_2019_Mouse,Mucin type O-glycan biosynthesis,8/28,0.2349642758905362,0.6813964000825552,0,0,1.4731066822977723,2.133532512683432,GALNT6;GALNT14;GALNT4;GALNT16;GALNT2;GALNT18;GCNT4;ST3GAL2
KEGG_2019_Mouse,Histidine metabolism,7/24,0.2391680628025135,0.6867201803240486,0,0,1.5163674471194948,2.1692982600453954,HAL;MAOB;ALDH2;MAOA;AMDHD1;HDC;FTCD
KEGG_2019_Mouse,Arginine and proline metabolism,13/50,0.2586670714141311,0.7288488090676619,0,0,1.2940616673011038,1.749847633999428,OAT;MAOB;MAOA;NOS3;AZIN2;SAT2;ALDH4A1;ALDH2;P4HA1;P4HA3;SMS;CKB;L3HYPDH
KEGG_2019_Mouse,Phosphatidylinositol signaling system,24/98,0.2588669908067902,0.7288488090676619,0,0,1.1947866906680744,1.6146835983969592,DGKG;PRKCG;CDS1;DGKB;IPMK;ITPR1;PIK3CD;CALML3;PRKCA;PIK3R2;CALML4;INPP4A;ITPKB;INPP5D;INPP5E;PIP4K2A;PLCG1;PLCB1;CALM2;PLCD4;DGKI;PLCD1;DGKH;CDS2
KEGG_2019_Mouse,Chemokine signaling pathway,46/197,0.2721700938692103,0.7589358386737597,0,0,1.1225471072904083,1.4608020527851315,SHC4;SHC2;CXCL9;CCL11;NCF1;ADCY4;ADCY3;PIK3CD;PIK3R2;RASGRP2;ADCY7;CXCL14;CX3CL1;GNAI1;PIK3R5;GNAI2;GNG10;GNGT2;GNG2;GRK5;CCL7;GRK4;GNG4;AKT3;CCL4;CCL27A;CCL27B;GNG8;CCL2;CCR7;PRKACB;VAV3;XCR1;GM20878;STAT2;PPBP;GNG11;GNG13;TIAM1;CXCL10;CXCL11;ADCY9;CXCL12;PARD3;ELMO1;PLCB1
KEGG_2019_Mouse,Endocrine and other factor-regulated calcium reabsorption,14/55,0.2753266732036803,0.760426049800641,0,0,1.2576180140763604,1.6220719212712849,PRKCG;ATP1A4;ATP1B3;PRKCA;ATP1A2;PTH1R;ATP1B2;ATP1A1;SLC8A1;ADCY9;TRPV5;BDKRB2;PLCB1;PRKACB
KEGG_2019_Mouse,Central carbon metabolism in cancer,16/64,0.2818011405177315,0.7659983110736658,0,0,1.2277033904940882,1.5549521885758557,RET;PDGFRB;NTRK3;SLC2A2;PIK3CD;PIK3R2;SLC1A5;EGFR;GCK;GLS;AKT3;SLC16A3;FGFR3;FGFR2;PFKP;FGFR1
KEGG_2019_Mouse,Glycosaminoglycan degradation,6/21,0.282626963051318,0.7659983110736658,0,0,1.4728849308647762,1.8611777595574828,HPSE2;IDUA;HYAL1;HEXB;HYAL2;HEXA
KEGG_2019_Mouse,Purine metabolism,32/136,0.2989854729050699,0.8028313624302802,0,0,1.1334772277946057,1.3685153971488473,GUCY2E;GUCY1B1;PDE1B;NPR1;PDE1A;NPR2;AK1;ADCY4;ADCY3;AK4;AK5;FHIT;ADCY7;DGUOK;NT5E;PDE4B;PDE6D;ENPP1;NUDT16;GUCY1A2;ENTPD1;GUCY1A1;PDE4D;PDE2A;AMPD1;AMPD3;NT5C3B;ADCY9;PDE10A;PDE3A;PDE5A;PDE7B
KEGG_2019_Mouse,Ovarian steroidogenesis,14/57,0.3254571542588464,0.8658951810556466,0,0,1.1989712619514352,1.3458745642276158,CYP2J6;LHB;CYP2J9;ADCY4;ADCY3;PTGS2;ADCY7;BMP6;IGF1R;ADCY9;ALOX5;CYP1A1;CYP1B1;PRKACB
KEGG_2019_Mouse,ErbB signaling pathway,20/84,0.3317828173467355,0.8679840698641813,0,0,1.1508787914413354,1.2697354404082988,PRKCG;SHC4;CAMK2B;CDKN1A;SHC2;PIK3CD;TGFA;NRG1;PRKCA;PIK3R2;NRG2;ELK1;EGFR;EREG;MAPK10;AKT3;ABL2;PLCG1;PAK3;CAMK2G
KEGG_2019_Mouse,Mineral absorption,11/44,0.3322855487431044,0.8679840698641813,0,0,1.2274362584076333,1.352340900120135,TRPV6;ATP1A4;HMOX1;ATP1A2;ATP1B3;ATP1A1;ATP1B2;CLCN2;STEAP2;SLC8A1;SLC26A6
KEGG_2019_Mouse,Neuroactive ligand-receptor interaction,78/348,0.3352214338785803,0.8679840698641813,0,0,1.0644470931002517,1.1634023195234304,CHRM3;OXTR;CHRM1;THRA;SCT;CHRM4;RXFP4;GRIK3;HTR2B;GRIK4;ADM;OXT;ADRA1D;PTH1R;TRH;HTR2A;EDNRA;GABRR1;CYSLTR1;HTR7;EDNRB;UCN2;ADORA1;BDKRB2;TSHB;PTGIR;EDN2;F2R;GLP2R;NPY1R;AVPR1A;SSTR1;ADRA2B;SSTR3;GAL;ADRB3;LTB4R2;ADORA2A;ADORA2B;PARD3;LTB4R1;APLNR;ADCYAP1R1;CALCRL;NPY4R;LHB;C5AR1;OPRL1;LPAR3;GPR83;LPAR4;MCHR1;HRH1;GALR3;NPW;TBXA2R;CNR1;NPY;PENK;P2RY1;KISS1R;S1PR1;S1PR3;GABRE;S1PR5;GRIA3;GRIA4;GABBR1;HTR1D;GPR50;GRIN2C;HCRTR1;P2RX7;GRIN3B;GLRB;LEP;P2RX1;F2RL3
KEGG_2019_Mouse,Adipocytokine signaling pathway,17/71,0.3412350896250344,0.8757360707191149,0,0,1.1593262670565303,1.246488620509408,PRKAB2;PRKAA1;ADIPOQ;IRS4;IRS2;SLC2A4;CPT1C;PRKAG3;TNFRSF1A;MAPK10;SOCS3;NPY;LEP;AKT3;PRKCQ;PCK1;PPARGC1A
KEGG_2019_Mouse,VEGF signaling pathway,14/58,0.3512991034384375,0.8891010044644492,0,0,1.1716472069841406,1.2256803797277458,PRKCG;SHC2;NOS3;SPHK1;HSPB1;PIK3CD;NFATC2;PRKCA;PIK3R2;PTGS2;AKT3;MAPKAPK2;KDR;PLCG1
KEGG_2019_Mouse,Long-term potentiation,16/67,0.3525745362531436,0.8891010044644492,0,0,1.155264454854058,1.2043553715648283,PRKCG;CAMK2B;ITPR1;CALML3;PRKCA;CALML4;CACNA1C;GRIN2C;RPS6KA3;RPS6KA2;CAMK4;PLCB1;PRKACB;CAMK2G;CALM2;RAPGEF3
KEGG_2019_Mouse,Retrograde endocannabinoid signaling,34/150,0.3792291158740501,0.9480727896851254,0,0,1.0794144682789533,1.046616167333929,CACNA1B;ITPR1;ADCY4;NDUFA4L2;CACNA1A;ADCY3;CACNA1D;CACNA1C;PTGS2;ADCY7;GNAI1;GNAI2;RIMS1;GNG10;GABRR1;GNGT2;GNG2;GNG4;CNR1;GNG8;SLC17A7;GABRE;PRKACB;GRIA3;GRIA4;PRKCG;KCNJ5;PRKCA;GNG11;GNG13;GNAO1;MAPK10;ADCY9;PLCB1
KEGG_2019_Mouse,TNF signaling pathway,25/110,0.3998993121082905,0.9782176005078568,0,0,1.0830009970089731,0.9926164232043204,CSF2;CSF1;PIK3CD;PIK3R2;PTGS2;CX3CL1;ICAM1;SOCS3;CREB3L2;AKT3;CCL2;RIPK1;MAP2K6;VCAM1;JAG1;RIPK3;SELE;TNFRSF1A;MAPK10;CXCL10;IL6;MMP14;IRF1;TRAF5;MAP3K14
KEGG_2019_Mouse,Cortisol synthesis and secretion,16/69,0.4015192142535815,0.9782176005078568,0,0,1.1115277389959268,1.0142689401960647,ADCY4;ITPR1;ADCY3;CACNA1D;CACNA1C;ADCY7;CACNA1H;PBX1;CACNA1G;NR4A1;ADCY9;NCEH1;CREB3L2;PLCB1;PRKACB;KCNK2
KEGG_2019_Mouse,Thiamine metabolism,4/15,0.4033470289425557,0.9782176005078568,0,0,1.3386997167742072,1.21548308207447,AK1;ALPL;AK4;AK5
KEGG_2019_Mouse,Sphingolipid signaling pathway,28/124,0.4047796967618718,0.9782176005078568,0,0,1.0739791912053396,0.9713200103252644,PIK3CD;PIK3R2;PLD1;GNAI1;GNAI2;SGPL1;AKT3;ADORA1;BDKRB2;S1PR1;S1PR3;FYN;S1PR5;PRKCG;CERS4;ABCC1;CERS6;NOS3;PRKCE;SPHK1;PRKCA;TNFRSF1A;MAPK10;PPP2R2C;PPP2R2B;BCL2;DEGS1;PLCB1
KEGG_2019_Mouse,Synthesis and degradation of ketone bodies,3/11,0.427866923698103,0.9999963739976568,0,0,1.3804742388758782,1.1719440214092065,BDH2;OXCT2B;HMGCLL1
KEGG_2019_Mouse,Taurine and hypotaurine metabolism,3/11,0.427866923698103,0.9999963739976568,0,0,1.3804742388758782,1.1719440214092065,GGT7;GGT6;CSAD
KEGG_2019_Mouse,Vasopressin-regulated water reabsorption,10/43,0.439720018735875,0.9999963739976568,0,0,1.1155893914514603,0.9165872934448208,DYNC2LI1;DYNC2H1;ADCY9;CREB3L2;ARHGDIB;ADCY3;AQP4;DYNLL1;PRKACB;RAB11B
KEGG_2019_Mouse,Metabolism of xenobiotics by cytochrome P450,15/66,0.4410905822159439,0.9999963739976568,0,0,1.0828060674716105,0.8862822049190867,CBR2;GSTM2;GSTM1;EPHX1;DHDH;GSTT1;UGT1A6A;UGT1A6B;HPGDS;ADH1;CYP2S1;CYP1A1;CYP1B1;CBR3;GSTM5
KEGG_2019_Mouse,Primary bile acid biosynthesis,4/16,0.4563605309474434,0.9999963739976568,0,0,1.2270633247442804,0.962596996958566,CYP27A1;CH25H;CYP7B1;CYP46A1
KEGG_2019_Mouse,HIF-1 signaling pathway,23/104,0.4641941039422892,0.9999963739976568,0,0,1.0453391430646333,0.8022481248614993,PRKCG;CAMK2B;CDKN1A;FLT1;ANGPT2;NOS3;SERPINE1;CYBB;PIK3CD;PRKCA;PIK3R2;ENO3;EGFR;IGF1R;IL6;AKT3;NPPA;BCL2;HMOX1;PLCG1;ELOC;TEK;CAMK2G
KEGG_2019_Mouse,Endometrial cancer,13/58,0.47391886687566,0.9999963739976568,0,0,1.0634637454355764,0.7941087322076925,APC2;CDKN1A;TCF7L1;TCF7;ILK;PIK3CD;PIK3R2;AXIN2;ELK1;EGFR;AKT3;CTNNA1;CTNNA3
KEGG_2019_Mouse,Prolactin signaling pathway,16/72,0.4755933980946333,0.9999963739976568,0,0,1.0517802610825866,0.7816746710360575,SHC4;SHC2;LHB;SLC2A2;PIK3CD;PIK3R2;GCK;ESR2;MAPK10;SOCS3;CCND2;SOCS1;TH;IRF1;AKT3;SOCS5
KEGG_2019_Mouse,Nicotine addiction,9/40,0.4921747398202952,0.9999963739976568,0,0,1.0686921261272166,0.757618785880522,GABRR1;GRIN3B;CACNA1B;CACNA1A;SLC17A7;GABRE;GRIN2C;GRIA3;GRIA4
KEGG_2019_Mouse,Nitrogen metabolism,4/17,0.5076697108426925,0.9999963739976568,0,0,1.1326017622574194,0.7678181643982258,CAR13;CAR9;CAR12;CAR7
KEGG_2019_Mouse,Selenocompound metabolism,4/17,0.5076697108426925,0.9999963739976568,0,0,1.1326017622574194,0.7678181643982258,TXNRD3;TXNRD1;CTH;PSTK
KEGG_2019_Mouse,Nicotinate and nicotinamide metabolism,8/36,0.5153090043917254,0.9999963739976568,0,0,1.0516831351532407,0.6972538765443573,NT5C3B;BST1;NT5E;NNMT;NAPRT;ENPP1;AOX1;CD38
KEGG_2019_Mouse,Glucagon signaling pathway,22/102,0.5190501699974083,0.9999963739976568,0,0,1.0122147729945896,0.6637646290403143,CAMK2B;PFKFB1;CRTC2;PRKAB2;PRKAA1;ITPR1;SLC2A2;CALML3;PYGM;CALML4;CPT1C;PRKAG3;GCK;PHKG1;CREB3L2;AKT3;PCK1;PLCB1;PRKACB;PPARGC1A;CALM2;CAMK2G
KEGG_2019_Mouse,Longevity regulating pathway,22/102,0.5190501699974083,0.9999963739976568,0,0,1.0122147729945896,0.6637646290403143,PRKAB2;PRKAA1;ADIPOQ;IRS4;ADCY4;PIK3CD;ADCY3;IRS2;PIK3R2;HSPA2;ADCY7;PRKAG3;IGF1R;ADCY9;CAMK4;CREB3L2;AKT3;PPARG;PRKACB;PPARGC1A;CRYAB;APPL1
KEGG_2019_Mouse,Bacterial invasion of epithelial cells,16/74,0.5243124544819976,0.9999963739976568,0,0,1.0153823722388278,0.6555993827899749,ITGB1;SHC4;SHC2;CAV3;CAV1;FN1;ILK;PIK3CD;PIK3R2;ELMO1;CTNNA1;ELMO2;HCLS1;CTNNA3;ITGA5;VCL
KEGG_2019_Mouse,Maturity onset diabetes of the young,6/27,0.5320223995837432,0.9999963739976568,0,0,1.0516589105761829,0.6636700585249384,HHEX;NR5A2;SLC2A2;MAFA;GCK;FOXA3
